farm,availableMW,y,windspeed,speed_rolling_lag1,speed_rolling_lag2,speed_rolling_n1,speed_rolling_n2,change_lag,change_n,windDic_cat,season,Months,windspeed_cat,preds
B,99.0,35.6959,785.1958878009253,829.7744813866907,834.6300848669788,643.6114254378386,692.0418993865566,-0.0592288703251479,-0.11863789643023015,SW,Winter,Dec,very_high,31.95062
B,99.0,37.0106,777.1667062548294,828.9812538353899,831.5511972678792,639.4912500927936,685.3729507064257,-0.0654012539356974,-0.11811334017479758,SW,Winter,Dec,very_high,31.678827
B,99.0,37.0106,769.1375247087334,828.0036444721915,828.1261309877636,635.5265770354728,678.9452147842646,-0.071231427281096,-0.1172642174214864,SW,Winter,Dec,very_high,31.400335
B,99.0,34.3907,761.1083431626373,826.8416532970955,824.3548860266319,631.7174062658759,672.7586916200734,-0.07672246981981412,-0.11608025629497665,SW,Winter,Dec,very_high,31.116638
B,99.0,34.3907,753.0791616165413,825.4952803101019,820.2374623844843,628.0637377840031,666.8133812138522,-0.08187665627062357,-0.11455074685311062,SW,Winter,Dec,very_high,30.811388
B,99.0,31.8151,745.0499800704453,823.9645255112105,815.7738600613206,624.5655715898544,661.1092835656008,-0.0866954476643309,-0.1126645174823141,SW,Winter,Dec,very_high,30.479433
B,99.0,31.8151,737.0207985243493,822.2493889004214,810.9640790571411,621.2229076834295,655.6463986753191,-0.09117947692425687,-0.11040990975011378,SW,Winter,Dec,very_high,30.119884
B,99.0,33.0966,728.9916169782532,820.3498704777348,805.8081193719455,618.0357460647289,650.4247265430074,-0.09532852864967878,-0.10777475159579175,SW,Winter,Dec,very_high,29.787395
B,99.0,33.0966,720.9624354321573,818.2659702431506,800.3059810057339,615.0040867337523,645.4442671686655,-0.09914151269226623,-0.10474632872963063,SW,Winter,Dec,very_high,29.48345
B,99.0,28.0623,712.9332538860615,815.9976881966687,794.4576639585063,612.1279296904996,640.7050205522936,-0.10261643102067519,-0.10131135409951175,SW,Winter,Dec,very_high,29.184507
B,99.0,28.0623,704.9040723399653,813.5450243382893,788.2631682302627,609.407274934971,636.2069866938915,-0.10575033726039462,-0.09745593527078134,SW,Winter,Dec,very_high,28.879482
B,99.0,24.4778,696.8748907938692,810.9079786680122,781.7224938210032,606.8421224671666,631.9501655934592,-0.10853928817169511,-0.09316553955107887,SW,Winter,Dec,very_high,28.580801
B,99.0,24.4778,687.3373142845471,808.0865511858374,774.8356407307277,604.4324722870862,627.9345572509968,-0.11292501512148201,-0.08642446117650826,SW,Winter,Dec,very_high,28.31955
B,99.0,26.847,681.7975721149791,805.1303748918891,767.9468452781333,602.1352526730169,624.1168167847866,-0.11218129704270463,-0.08460099843310254,SW,Winter,Dec,very_high,28.036877
B,99.0,26.847,676.2578299454113,802.0394497861674,761.0561074632202,599.9504636249588,620.4969441948284,-0.11142184746465222,-0.08245506858690865,SW,Winter,Dec,very_high,27.753265
B,99.0,33.0966,670.7180877758435,798.8137758686721,754.1634272859884,597.8781051429119,617.0749394811224,-0.11064622930661072,-0.07997868146452736,SW,Winter,Dec,very_high,27.465433
B,99.0,33.0966,665.1783456062757,795.4533531394032,747.2688047464379,595.9181772268761,613.8508026436685,-0.10985398911174549,-0.07716358071732587,SW,Winter,Dec,very_high,27.192982
B,99.0,30.5478,659.6386034367075,791.9581815983611,740.3722398445684,594.0706798768516,610.8245336824667,-0.10904465627291737,-0.07400123264454228,SW,Winter,Dec,very_high,26.922052
B,99.0,30.5478,654.0988612671396,788.3282612455454,733.4737325803802,592.3356130928382,607.996132597517,-0.10821774221415914,-0.07048281444843219,SW,Winter,Dec,very_high,26.66101
B,99.0,28.0623,648.5591190975717,784.5635920809559,726.5732829538732,590.712976874836,605.3655993888193,-0.10737273952482262,-0.06659920188749091,SW,Winter,Dec,very_high,26.413265
B,99.0,28.0623,643.0193769280039,780.6641741045929,719.6708909650475,589.202771222845,602.9329340563737,-0.1065091210431719,-0.062340956291459526,SW,Winter,Dec,very_high,26.18958
B,99.0,25.6518,637.4796347584359,776.6300073164565,712.766556613903,587.8049961368653,600.6981366001803,-0.10562633888594353,-0.05769831089928601,SW,Winter,Dec,very_high,25.900902
B,99.0,25.6518,631.939892588868,772.4610917165465,705.8602799004398,586.5196516168966,598.661207020239,-0.10472382342012232,-0.05266115647850034,SW,Winter,Dec,very_high,25.534184
B,99.0,22.1969,626.4001504193001,768.1574273048632,698.9520608246577,585.3467376629392,596.8221453165498,-0.10380098217287936,-0.047219026181509194,SW,Winter,Dec,very_high,25.123602
B,99.0,22.1969,619.3520132865061,763.335992126771,692.0418993865569,584.286254274993,595.1809514891127,-0.10503682821009086,-0.03902637156071076,SW,Winter,Dec,very_high,24.663174
B,99.0,22.1969,617.111937931687,758.4620739871557,685.372950706426,583.3334398172207,593.6095494791538,-0.09959688765712327,-0.03808448193581182,SW,Winter,Dec,very_high,24.2622
B,99.0,22.1969,614.8718625768678,753.5356728860173,678.945214784265,582.4882942896223,592.1079392866731,-0.09437190337626356,-0.03702222312595893,SW,Winter,Dec,very_high,23.87371
B,99.0,20.009,612.6317872220487,748.5567888233559,672.7586916200737,581.7508176921979,590.6761209116706,-0.08937365677615117,-0.03583827474890766,SW,Winter,Dec,very_high,23.503176
B,99.0,20.009,610.3917118672294,743.5254217991715,666.8133812138525,581.1210100249474,589.3140943541465,-0.08461388288866412,-0.03453129703974045,SW,Winter,Dec,very_high,23.09606
B,99.0,21.0912,608.1516365124106,738.4415718134638,661.109283565601,580.5988712878709,588.0218596141004,-0.08010422538248241,-0.03309993049389648,SW,Winter,Dec,very_high,22.667997
B,99.0,21.0912,605.9115611575913,733.3052388662333,655.6463986753195,580.1844014809684,586.7994166915327,-0.07585618958361295,-0.03154279550227601,SW,Winter,Dec,very_high,22.234959
B,99.0,25.6518,603.6714858027722,728.1164229574796,650.4247265430078,579.8776006042398,585.6467655864432,-0.071881093741205,-0.029858491978231205,SW,Winter,Dec,very_high,21.80717
B,99.0,25.6518,601.4314104479531,722.875124087203,645.4442671686659,579.6784686576851,584.5639062988317,-0.06819001881259479,-0.028045598976212838,SW,Winter,Dec,very_high,21.393192
B,99.0,31.8151,599.191335093134,717.5813422554032,640.7050205522938,579.5870056413044,583.5508388286986,-0.06479375707618884,-0.026102674301864304,SW,Winter,Dec,very_high,20.950766
B,99.0,31.8151,596.9512597383149,712.2350774620804,636.2069866938917,579.6032115550976,582.6075631760438,-0.06170275991399099,-0.024028254113340752,SW,Winter,Dec,very_high,20.493969
B,99.0,34.3907,594.7111843834956,706.8363297072345,631.9501655934595,579.7270863990648,581.734079340867,-0.05892708513652023,-0.02182085251361343,SW,Winter,Dec,very_high,20.066397
B,99.0,34.3907,590.9627140654504,701.3850989908656,627.9345572509972,579.958630173206,580.9303873231685,-0.05887849738259965,-0.01697624317660562,SW,Winter,Dec,very_high,19.5292
B,99.0,39.6622,590.1718009259331,696.0318310314633,624.1168167847869,580.2988784207533,580.1536885612403,-0.0543888819303503,-0.016974908575731917,SW,Winter,Dec,very_high,19.131128
B,99.0,39.6622,589.3808877864157,690.7765258290277,620.4969441948288,580.7478311417069,579.4039830550822,-0.05014699379187115,-0.016927771052781315,SW,Winter,Dec,very_high,18.756224
B,99.0,43.6736,588.5899746468982,685.6191833835587,617.0749394811227,581.3054883360668,578.6812708046945,-0.04616127314808227,-0.01683464596580686,SW,Winter,Dec,very_high,18.386927
B,99.0,43.6736,587.7990615073809,680.5598036950564,613.8508026436688,581.9718500038329,577.985551810077,-0.042439858389189955,-0.016695347679082095,SW,Winter,Dec,very_high,18.015478
B,99.0,47.6942,587.0081483678632,675.5983867635208,610.824533682467,582.746916145005,577.3168260712297,-0.038990551297968246,-0.01650968955640497,SW,Winter,Dec,very_high,17.658592
B,99.0,47.6942,586.2172352283459,670.7349325889519,607.9961325975172,583.6306867595835,576.6750935881528,-0.035820782734466095,-0.01627748395435047,SW,Winter,Dec,very_high,17.313808
B,99.0,51.6931,585.4263220888286,665.9694411713498,605.3655993888195,584.6231618475682,576.0603543608461,-0.03293757907638262,-0.015998542215464928,SW,Winter,Dec,very_high,16.969654
B,99.0,51.6931,584.635408949311,661.3019125107141,602.932934056374,585.724341408959,575.4726083893096,-0.030347529672930862,-0.015672674661407426,SW,Winter,Dec,very_high,16.62297
B,99.0,53.0165,583.8444958097936,656.7323466070452,600.6981366001806,586.9342254437561,574.9118556735434,-0.028056755570734726,-0.015299690586036196,SW,Winter,Dec,very_high,16.303186
B,99.0,53.0165,583.0535826702762,652.260743460343,598.6612070202393,588.2528139519593,574.3780962135475,-0.026070879767954303,-0.014879398248436537,SW,Winter,Dec,very_high,16.004152
B,99.0,54.3335,582.2626695307587,647.8871030706073,596.8221453165501,589.6801069335687,573.8713300093217,-0.024394999247337124,-0.014411604865892436,SW,Winter,Dec,very_high,15.722708
B,99.0,54.3335,579.9633614280151,643.6114254378383,595.180951489113,591.2161043885844,573.3915570608663,-0.02556800586951624,-0.011331412989550649,SW,Winter,Dec,very_high,15.371858
B,99.0,55.6431,579.3982896926732,639.4912500927934,593.609549479154,592.8977547703117,573.0573301552805,-0.02394041638809563,-0.010944042552759492,SW,Winter,Dec,very_high,15.131807
B,99.0,55.6431,578.8332179573312,635.5265770354724,592.1079392866734,594.7250580787507,572.8686492925643,-0.022419428027488753,-0.010304468506170839,SW,Winter,Dec,very_high,14.899688
B,99.0,50.3643,578.2681462219895,631.7174062658756,590.676120911671,596.6980143139012,572.825514472718,-0.021006392929056594,-0.00941195150524865,SW,Winter,Dec,very_high,14.67566
B,99.0,50.3643,577.7030744866476,628.0637377840028,589.3140943541467,598.8166234757634,572.9279256957414,-0.01970259998655588,-0.008265749312740711,SW,Winter,Dec,very_high,14.458682
B,99.0,47.6942,577.1380027513056,624.565571589854,588.0218596141008,601.0808855643372,573.1758829616343,-0.018509272546326505,-0.006865116784518177,SW,Winter,Dec,very_high,14.248042
B,99.0,47.6942,576.5729310159636,621.2229076834293,586.799416691533,603.4908005796227,573.5693862703971,-0.01742756619157515,-0.005209305855330415,SW,Winter,Dec,very_high,14.045561
B,99.0,46.355,576.0078592806217,618.0357460647286,585.6467655864434,606.0463685216197,574.1084356220294,-0.01645856661766021,-0.00329756552447813,SW,Winter,Dec,very_high,13.843391
B,99.0,46.355,575.4427875452798,615.0040867337519,584.5639062988321,608.7475893903284,574.7930310165315,-0.015603287605118643,-0.00112914184139834,SW,Winter,Dec,very_high,13.645651
B,99.0,40.9962,574.8777158099377,612.1279296904994,583.5508388286989,611.5944631857486,575.6231724539033,-0.01486266909695455,0.0012967221088320269,SW,Winter,Dec,very_high,13.454473
B,99.0,40.9962,574.3126440745959,609.4072749349708,582.607563176044,614.5869899078806,576.5988599341448,-0.014237575386472634,0.003980786220078247,SW,Winter,Dec,very_high,13.271922
B,99.0,50.3643,573.7475723392539,606.8421224671663,581.7340793408673,617.725169556724,577.720093457256,-0.01372879342166522,0.00692381337982062,SW,Winter,Dec,very_high,13.095443
B,99.0,50.3643,571.6741056406861,604.4324722870858,580.9303873231688,621.0090021322791,578.9868730232369,-0.0159335470900982,0.012791846456566613,W,Winter,Dec,very_high,17.084133
B,99.0,51.6931,571.5310306396548,602.1352526730166,580.1536885612405,624.4098042275106,580.4440682802598,-0.014862713263048666,0.015595019627594908,W,Winter,Dec,very_high,16.924173
B,99.0,51.6931,571.3879556386233,599.9504636249585,579.4039830550826,627.9275758424182,582.091679228325,-0.013834953936961769,0.018732847768445637,W,Winter,Dec,very_high,16.78127
B,99.0,49.03100000000001,571.2448806375922,597.8781051429115,578.6812708046948,631.562316977002,583.9297058674323,-0.012850580349285767,0.022205582333940432,W,Winter,Dec,very_high,16.647919
B,99.0,49.03100000000001,571.1018056365609,595.9181772268759,577.9855518100773,635.3140276312621,585.9581481975819,-0.011909893165942487,0.02601347503088669,W,Winter,Dec,very_high,16.515734
B,99.0,50.3643,570.9587306355295,594.0706798768513,577.31682607123,639.1827078051984,588.1770062187735,-0.011013182274573152,0.030156777818387104,W,Winter,Dec,very_high,16.381678
B,99.0,50.3643,570.8156556344984,592.3356130928379,576.6750935881531,643.1683574988109,590.5862799310073,-0.010160726583831603,0.034635742908159406,W,Winter,Dec,very_high,16.251171
B,99.0,51.6931,570.6725806334671,590.7129768748357,576.0603543608464,647.2709767120997,593.1859693342833,-0.009352793828968142,0.03945062276485323,W,Winter,Dec,very_high,16.12823
B,99.0,51.6931,570.5295056324358,589.2027712228447,575.4726083893099,651.4905654450648,595.9760744286015,-0.008589640383943609,0.04460167010636562,W,Winter,Dec,very_high,16.009743
B,99.0,50.3643,570.3864306314046,587.8049961368649,574.9118556735438,655.827123697706,598.9565952139618,-0.007871511080315807,0.05008913790415859,W,Winter,Dec,very_high,15.901249
B,99.0,50.3643,570.2433556303732,586.5196516168963,574.3780962135478,660.2806514700236,602.1275316903642,-0.007198639033124454,0.055913279383579484,W,Winter,Dec,very_high,15.794557
B,99.0,47.6942,570.1002806293419,585.3467376629388,573.871330009322,664.8511487620173,605.4888838578089,-0.0065712454739965676,0.06207434802417744,W,Winter,Dec,very_high,15.659753
B,99.0,47.6942,568.4488106650845,584.2862542749926,573.3915570608666,669.5386155736873,609.0406517162957,-0.008620193888305594,0.07140808510746788,W,Winter,Dec,very_high,15.413212
B,99.0,47.6942,571.3768439586152,583.3334398172203,573.0573301552807,674.3110984893952,612.738179385336,-0.0029324922799787156,0.07238888986148106,W,Winter,Dec,very_high,15.38859
B,99.0,47.6942,574.304877252146,582.488294289622,572.8686492925647,679.1685975091411,616.5814668649299,0.002507080744172052,0.07361349570120845,W,Winter,Dec,very_high,15.372944
B,99.0,43.6736,577.2329105456768,581.7508176921975,572.8255144727183,684.1111126329251,620.5705141550774,0.0076941336613043365,0.07507819255910442,W,Winter,Dec,very_high,15.367279
B,99.0,43.6736,580.1609438392074,581.1210100249472,572.9279256957417,689.138643860747,624.7053212557784,0.012624656294563108,0.07677934526546903,W,Winter,Dec,very_high,15.366249
B,99.0,42.3338,583.088977132738,580.5988712878706,573.1758829616347,694.251191192607,628.9858881670328,0.017295030139582668,0.07871339166791791,W,Winter,Dec,very_high,15.376397
B,99.0,42.3338,586.0170104262688,580.1844014809681,573.5693862703973,699.4487546285048,633.4122148888408,0.021702037196949187,0.08087684080722624,W,Winter,Dec,very_high,15.397368
B,99.0,38.3332,588.9450437197995,579.8776006042394,574.1084356220298,704.7313341684406,637.9843014212025,0.025842867265475133,0.08326627114759155,W,Winter,Dec,very_high,15.430485
B,99.0,38.3332,591.8730770133302,579.6784686576848,574.7930310165318,710.0989298124142,642.7021477641177,0.029715123662150233,0.08587832885941982,W,Winter,Dec,very_high,15.465197
B,97.5,37.0106,594.801110306861,579.587005641304,575.6231724539035,715.5515415604259,647.5657539175864,0.03331682734592012,0.08870972615283779,W,Winter,Dec,very_high,15.8973465
B,97.2,37.0106,597.7291436003917,579.6032115550973,576.598859934145,721.0891694124756,652.5751198816087,0.036646419433885136,0.0917572396601829,W,Winter,Dec,very_high,16.040533
B,97.2,34.3907,600.6571768939223,579.7270863990644,577.7200934572562,726.7118133685632,657.7302456561844,0.039702762109940615,0.09501770886580352,W,Winter,Dec,very_high,16.120125
B,97.2,34.3907,602.076815224227,579.9586301732056,578.9868730232371,732.4194734286889,663.0311312413137,0.03987990622382065,0.1012400983990489,W,Winter,Dec,very_high,16.14246
B,97.2,37.0106,606.5037168082075,580.298878420753,580.4440682802601,738.0560745983553,668.3755401747534,0.04489605450729628,0.10201392283653776,W,Winter,Dec,very_high,16.323996
B,97.2,37.0106,610.930618392188,580.7478311417066,582.0916792283252,743.6216168775622,673.7634724565036,0.04954363752818858,0.10284777382687982,W,Winter,Dec,very_high,16.536293
B,97.2,38.3332,615.3575199761685,581.3054883360664,583.9297058674326,749.1161002663099,679.1949280865638,0.053821228467987536,0.10374035587127883,W,Winter,Dec,very_high,16.752037
B,97.2,38.3332,619.7844215601492,581.9718500038325,585.9581481975821,754.5395247645982,684.6699070649344,0.057728138889470815,0.10469041048410421,W,Winter,Dec,very_high,16.984505
B,97.2,39.6622,624.2113231441296,582.7469161450048,588.1770062187737,759.8918903724272,690.1884093916154,0.06126440942839717,0.10569671488040577,W,Winter,Dec,very_high,17.244936
B,97.2,39.6622,628.6382247281103,583.6306867595832,590.5862799310077,765.1731970897969,695.7504350666067,0.06443079714203304,0.10675808071887882,W,Winter,Dec,very_high,17.518784
B,97.2,43.6736,633.0651263120909,584.6231618475679,593.1859693342836,770.3834449167074,701.3559840899082,0.0672287596798058,0.10787335289758326,W,Winter,Dec,very_high,17.80813
B,97.2,43.6736,637.4920278960715,585.7243414089587,595.9760744286017,775.5226338531584,707.0050564615202,0.06966043646512765,0.1090414083998259,W,Winter,Dec,very_high,18.127804
B,97.2,40.9962,641.918929480052,586.9342254437557,598.956595213962,780.5907638991501,712.6976521814423,0.07172862709816696,0.11026115518780588,W,Winter,Dec,very_high,18.470285
B,97.2,40.9962,646.3458310640325,588.252813951959,602.1275316903645,785.5878350546824,718.433771249675,0.07343676720699532,0.11153153114172532,W,Winter,Dec,very_high,18.827888
B,97.2,34.3907,650.7727326480132,589.6801069335685,605.4888838578091,790.5138473197553,724.213413666218,0.07478890198888988,0.11285150304219504,W,Winter,Dec,very_high,19.189705
B,97.2,34.3907,653.6912392687676,591.2161043885841,609.040651716296,795.368800694369,730.0365794310713,0.07331298399646213,0.11679113253484186,NW,Winter,Dec,very_high,14.883159
B,97.2,28.0623,660.1175080155832,592.8977547703115,612.7381793853364,800.0721529306919,735.884017593447,0.07732393740793997,0.11477730655202545,NW,Winter,Dec,very_high,15.529526
B,97.2,28.0623,666.5437767623993,594.7250580787504,616.5814668649302,804.6239040287236,741.755728153345,0.08103115740975375,0.11283872719699284,NW,Winter,Dec,very_high,16.11893
B,97.2,35.6959,672.970045509215,596.6980143139009,620.5705141550776,809.0240539884641,747.6517111107655,0.0844376749441289,0.11097323885350852,NW,Winter,Dec,very_high,16.693867
B,97.2,35.6959,679.3963142560309,598.8166234757631,624.7053212557786,813.2726028099137,753.5719664657082,0.08754686592121996,0.10917876746343991,NW,Winter,Dec,very_high,17.252684
B,97.2,38.3332,685.8225830028466,601.0808855643369,628.9858881670331,817.3695504930723,759.5164942181735,0.09036243245686304,0.10745331670570124,NW,Winter,Dec,very_high,17.83678
B,97.2,38.3332,692.2488517496625,603.4908005796224,633.4122148888412,821.3148970379399,765.4852943681609,0.09288838370625152,0.10579496438801295,NW,Winter,Dec,very_high,18.440601
B,97.2,43.6736,698.6751204964784,606.0463685216195,637.9843014212028,825.1086424445166,771.4783669156709,0.09512901640381743,0.10420185903780088,NW,Winter,Dec,very_high,19.008116
B,97.2,43.6736,705.1013892432941,608.747589390328,642.702147764118,828.7507867128021,777.4957118607034,0.09708889521570052,0.10267221667950754,NW,Winter,Dec,very_high,19.490034
B,97.2,45.0144,711.52765799011,611.5944631857484,647.5657539175867,832.2413298427967,783.5373292032581,0.09877283300664397,0.10120431778654626,NW,Winter,Dec,very_high,19.976318
B,97.2,45.0144,717.9539267369256,614.5869899078803,652.5751198816089,835.5802718345003,789.6032189433353,0.10018587111806809,0.09979650439695065,NW,Winter,Dec,very_high,20.467152
B,97.2,40.9962,724.3801954837417,617.7251695567237,657.7302456561846,838.7676126879129,795.6933810809347,0.1013332597485519,0.0984471773825486,NW,Winter,Dec,very_high,20.967846
B,97.2,40.9962,729.2980692673314,621.0090021322789,663.031131241314,841.8033524030344,801.8078156160567,0.099945439819626,0.0994240207184014,NW,Winter,Dec,very_high,21.454678
B,97.2,43.6736,734.7695312107596,624.4098042275102,668.3755401747537,844.6957246028686,807.7366090219494,0.09933635665160123,0.09930607450604834,NW,Winter,Dec,very_high,21.952232
B,97.2,43.6736,740.2409931541879,627.9275758424178,673.7634724565038,847.4447292874153,813.4797612986134,0.09866596129842242,0.09893908716450994,NW,Winter,Dec,very_high,22.429972
B,97.2,43.6736,745.7124550976163,631.5623169770016,679.1949280865641,850.0503664566746,819.0372724460484,0.09793584177438741,0.09832854050806183,NW,Winter,Dec,very_high,22.859787
B,97.2,43.6736,751.1839170410447,635.3140276312618,684.6699070649347,852.5126361106467,824.4091424642543,0.09714755868451164,0.09747975663755937,NW,Winter,Dec,very_high,23.27656
B,97.2,43.6736,756.6553789844729,639.1827078051981,690.1884093916157,854.8315382493311,829.5953713532313,0.09630264531890109,0.0963979037149687,NW,Winter,Dec,very_high,23.701675
B,97.2,43.6736,762.1268409279014,643.1683574988107,695.7504350666069,857.0070728727283,834.5959591129794,0.09540260776831566,0.09508800148915597,NW,Winter,Dec,very_high,24.136473
B,97.2,35.6959,767.5983028713298,647.2709767120995,701.3559840899085,859.0392399808379,839.4109057434983,0.09444892505961655,0.09355492658535258,NW,Winter,Dec,very_high,24.57652
B,97.2,35.6959,773.0697648147582,651.4905654450645,707.0050564615204,860.9280395736602,844.0402112447883,0.0934430493098366,0.0918034175699991,NW,Winter,Dec,very_high,25.020128
B,97.2,35.6959,778.5412267581863,655.8271236977057,712.6976521814427,862.6734716511952,848.4838756168496,0.09238640589765934,0.08983807980201841,NW,Winter,Dec,very_high,25.472887
B,97.2,35.6959,784.0126887016146,660.2806514700233,718.4337712496754,864.2755362134427,852.7418988596816,0.09128039365113416,0.0876633900809538,NW,Winter,Dec,very_high,25.931242
B,97.2,42.3338,789.4841506450429,664.851148762017,724.2134136662183,865.734233260403,856.8142809732848,0.09012638505050807,0.08528370110182748,NW,Winter,Dec,very_high,26.409128
B,97.2,42.3338,793.4472176252455,669.538615573687,730.0365794310716,867.0495627920758,860.7010219576588,0.08685953550929026,0.08476153528359598,NW,Winter,Dec,very_high,26.856787
B,97.2,46.355,800.4560239125985,674.3110984893949,735.8840175934473,868.2325254218205,864.2602882679284,0.08774753191449958,0.07970989342232326,NW,Winter,Dec,very_high,27.329126
B,97.2,46.355,807.4648301999517,679.1685975091408,741.7557281533453,869.2831211496373,867.4920799040938,0.08858590443270864,0.07434038915264907,NW,Winter,Dec,very_high,27.787388
B,97.2,55.6431,814.4736364873049,684.1111126329248,747.6517111107659,870.2013499755262,870.3963968661546,0.08937574058014741,0.06866122839781008,NW,Winter,Dec,very_high,28.215054
B,97.2,55.6431,821.4824427746581,689.1386438607468,753.5719664657086,870.9872118994872,872.9732391541112,0.09011810328806846,0.06268033703256837,NW,Winter,Dec,very_high,28.592398
B,97.2,62.0501,828.4912490620112,694.2511911926067,759.5164942181738,871.6407069215201,875.2226067679634,0.09081403151729872,0.056405372728872916,NW,Winter,Dec,very_high,29.001255
B,97.2,62.0501,835.5000553493644,699.4487546285045,765.4852943681612,872.1618350416248,877.144499707711,0.09146454085573774,0.04984373620529925,NW,Winter,Dec,very_high,29.425507
B,97.2,62.0501,842.5088616367176,704.7313341684403,771.4783669156712,872.5505962598018,878.7389179733542,0.09207062409931521,0.0430025819149884,NW,Winter,Dec,very_high,29.816727
B,97.2,62.0501,849.5176679240706,710.098929812414,777.4957118607036,872.8069905760508,880.005861564893,0.09263325181691862,0.03588882820450956,NW,Winter,Dec,very_high,30.185047
B,97.2,62.0501,856.5264742114239,715.5515415604256,783.5373292032583,872.9310179903719,880.9453304823274,0.09315337289977577,0.028509166973951672,NW,Winter,Dec,very_high,30.54243
B,97.2,62.0501,863.535280498777,721.0891694124753,789.6032189433355,872.9226785027649,881.5573247256574,0.0936319150957603,0.020870072866589595,NW,Winter,Dec,very_high,30.907862
B,97.2,64.5303,870.5440867861303,726.711813368563,795.6933810809351,872.78197211323,881.8418442948829,0.09406978552908396,0.012977812014623558,NW,Winter,Dec,very_high,31.304417
B,97.2,64.5303,876.0444981102572,732.4194734286885,801.8078156160569,872.5088988217672,881.7988891900042,0.09258662867630152,0.0065686059237399785,NW,Winter,Dec,very_high,31.695297
B,95.4,71.5957,877.0605729521899,738.0560745983549,807.7366090219498,872.2105498375778,881.6548401837796,0.08582496219179814,0.005238255342074449,NW,Winter,Dec,very_high,32.197437
B,95.4,71.5957,878.0766477941228,743.6216168775619,813.4797612986137,871.8869251606624,881.4096972762092,0.0794081052396296,0.003795852549386858,NW,Winter,Dec,very_high,32.541935
B,95.4,72.7095,879.0927226360558,749.1161002663097,819.0372724460486,871.5380247910203,881.0634604672929,0.07332444103630587,0.0022417860829602176,NW,Winter,Dec,very_high,32.857914
B,95.4,72.7095,880.1087974779887,754.5395247645979,824.4091424642546,871.1638487286522,880.6161297570308,0.06756312144627774,0.0005764426858314575,NW,Winter,Dec,very_high,33.170013
B,95.4,74.8753,881.1248723199215,759.8918903724269,829.5953713532316,870.7643969735574,880.067705145423,0.06211401696062402,-0.0011997926828634098,NW,Winter,Dec,very_high,33.468185
B,95.4,74.8753,882.1409471618543,765.1731970897966,834.5959591129796,870.3396695257364,879.4181866324693,0.05696767103857803,-0.003086536837616616,NW,Winter,Dec,very_high,33.760426
B,95.4,66.9527,883.1570220037871,770.383444916707,839.4109057434986,869.8896663851889,878.6675742181698,0.05211525840439357,-0.005083408356343355,NW,Winter,Dec,very_high,34.078224
B,95.4,66.9527,884.17309684572,775.522633853158,844.0402112447887,869.4143875519152,877.8158679025245,0.04754854693681421,-0.007190027570251667,NW,Winter,Dec,very_high,34.383015
B,95.4,65.7492,885.1891716876529,780.5907638991498,848.4838756168498,868.9138330259149,876.8630676855332,0.04325986282782135,-0.009406016553778707,NW,Winter,Dec,very_high,34.657402
B,95.4,65.7492,886.2052465295857,785.5878350546822,852.7418988596819,868.3880028071884,875.8091735671961,0.039242058722166906,-0.01173099911459674,NW,Winter,Dec,very_high,34.897404
B,95.4,62.0501,887.2213213715186,790.513847319755,856.814280973285,867.8368968957353,874.6541855475134,0.035488484579987656,-0.01416460078368964,NW,Winter,Dec,very_high,35.112965
B,95.4,62.0501,886.7290012502252,795.3688006943688,860.7010219576591,867.2605152915561,873.3981036264848,0.030240441952033015,-0.015033790036126926,NW,Winter,Dec,very_high,35.378517
B,95.4,56.9445,885.8784153590722,800.0721529306916,864.2602882679288,866.7505887048223,872.2047625757046,0.025013444889928405,-0.015435134829225094,NW,Winter,Dec,very_high,35.62826
B,95.4,56.9445,885.0278294679197,804.6239040287232,867.4920799040941,866.3071171355341,871.0741623951731,0.020214305087101536,-0.01576635966479789,NW,Winter,Dec,very_high,35.863834
B,95.4,58.2368,884.1772435767666,809.0240539884638,870.396396866155,865.9301005836915,870.00630308489,0.01583283979601635,-0.016027262174890256,NW,Winter,Dec,very_high,36.084717
B,95.4,58.2368,883.3266576856139,813.2726028099133,872.9732391541115,865.6195390492944,869.0011846448551,0.01185994950032443,-0.01621763921208108,NW,Winter,Dec,very_high,36.27446
B,95.4,56.9445,882.476071794461,817.369550493072,875.2226067679636,865.3754325323429,868.0588070750688,0.008287565895130466,-0.01633728684572211,NW,Winter,Dec,very_high,36.4426
B,95.4,56.9445,881.6254859033081,821.3148970379397,877.1444997077114,865.1977810328368,867.1791703755312,0.005108606617370226,-0.016386000358162733,NW,Winter,Dec,very_high,36.597595
B,95.4,56.9445,880.7749000121554,825.1086424445162,878.7389179733545,865.0865845507764,866.3622745462418,0.0023169362334565236,-0.016363574240949252,NW,Winter,Dec,very_high,36.742382
B,95.4,56.9445,879.9243141210026,828.7507867128019,880.0058615648933,865.0418430861614,865.608119587201,-9.266693263354497e-05,-0.016269802191001714,NW,Winter,Dec,very_high,36.868176
B,95.4,55.6431,879.0737282298496,832.2413298427964,880.9453304823278,865.0635566389919,864.9167054984086,-0.002124538478969429,-0.016104477106770432,NW,Winter,Dec,very_high,36.98341
B,95.4,55.6431,878.2231423386966,835.5802718345,881.5573247256576,865.1517252092681,864.288032279865,-0.003782150398442541,-0.015867391084369076,NW,Winter,Dec,very_high,37.088223
