farm,availableMW,y,windspeed_cat,windspeed,speed_rolling_lag1,speed_rolling_lag2,speed_rolling_n1,speed_rolling_n2,change_lag,change_n,windDic_cat,season,Months,preds
B,99.0,26.847,high,916.986732890857,827.2019949975019,877.3637366134695,1045.7555827392962,967.5290748216553,0.045161424645071335,0.055117855164011464,SW,Winter,Dec,47.521706
B,99.0,26.847,high,917.8040800474307,830.3820760611449,881.6608805962774,1050.5056544650745,973.199770413164,0.040994446103482796,0.06035677065509493,SW,Winter,Dec,48.629524
B,99.0,28.0623,high,921.6061234327724,833.6392958259253,885.8447786782098,1055.1027118054635,979.0528961620415,0.04036976411140891,0.06233332360606836,SW,Winter,Dec,49.468967
B,99.0,28.0623,high,925.4081668181143,836.9736542918432,889.9154308592665,1059.5467547604635,985.0884520682879,0.03988326837368961,0.06449077000841252,SW,Winter,Dec,50.30379
B,99.0,29.2964,high,929.2102102034564,840.3851514588986,893.8728371394478,1063.8377833300744,991.3064381319032,0.039532886106142806,0.06682688938044534,SW,Winter,Dec,51.13947
B,99.0,29.2964,high,933.0122535887982,843.8737873270912,897.7169975187538,1067.9757975142961,997.7068543528873,0.039316684620652964,0.06933949743451229,SW,Winter,Dec,51.96503
B,99.0,30.5478,high,936.8142969741399,847.4395618964213,901.4479119971842,1071.9607973131288,1004.2897007312404,0.03923286582205332,0.07202644534252145,SW,Winter,Dec,52.79966
B,99.0,30.5478,high,940.616340359482,851.0824751668889,905.0655805747392,1075.7927827265723,1011.054977266962,0.03927976109992737,0.07488561901929103,SW,Winter,Dec,53.630783
B,99.0,35.6959,high,944.4183837448235,854.8025271384939,908.5700032514187,1079.4717537546267,1018.0026839600529,0.039455826590265364,0.07791493842321429,SW,Winter,Dec,54.459034
B,99.0,35.6959,high,948.2204271301657,858.5997178112362,911.9611800272228,1082.997710397292,1025.1328208105124,0.0397596387840331,0.08111235687373419,SW,Winter,Dec,55.285732
B,99.0,42.3338,high,952.0224705155073,862.4740471851161,915.2391109021514,1086.3706526545682,1032.4453878183408,0.040189890461628686,0.08447586038519206,SW,Winter,Dec,56.063396
B,99.0,42.3338,high,955.8245139008492,866.4255152601335,918.4037958762045,1089.5905805264551,1039.940384983538,0.040745386934015526,0.0880034670165557,SW,Winter,Dec,56.765694
B,99.0,45.0144,high,959.626557286191,870.454122036288,921.4552349493821,1092.657494012953,1047.6178123061043,0.04142504257290991,0.0916932262366219,SW,Winter,Dec,57.46311
B,99.0,45.0144,high,961.9202057083069,874.5598675135802,924.3934281216842,1095.5713931140617,1055.4776697860393,0.040596110319471856,0.0972611486093502,SW,Winter,Dec,58.17556
B,99.0,46.355,high,968.1788648479788,878.7068756871416,927.4954928364809,1098.298229392897,1063.0654967900898,0.043863687021356235,0.09800527091345868,SW,Winter,Dec,58.595627
B,99.0,46.355,high,974.4375239876507,882.8951465569722,930.7614290937723,1100.8380028494582,1070.3812933182555,0.04692512337603327,0.09846066778912421,SW,Winter,Dec,59.01682
B,99.0,49.03100000000001,high,980.6961831273229,887.1246801230722,934.1912368935585,1103.190713483746,1077.4250593705362,0.049780970316533946,0.09863286704630236,SW,Winter,Dec,59.438118
B,99.0,49.03100000000001,high,986.9548422669949,891.3954763854413,937.7849162358393,1105.3563612957603,1084.1967949469324,0.05243198646073122,0.09852725627909864,SW,Winter,Dec,59.86642
B,99.0,51.6931,high,993.2135014066669,895.7075353440796,941.5424671206148,1107.3349462855008,1090.696500047444,0.054879133008275405,0.09814908728356397,SW,Winter,Dec,60.311657
B,99.0,51.6931,high,999.4721605463387,900.0608569989872,945.4638895478848,1109.1264684529676,1096.9241746720706,0.05712356822456788,0.0975034803095085,SW,Winter,Dec,60.7761
B,99.0,50.3643,high,1005.7308196860109,904.455441350164,949.5491835176496,1110.730927798161,1102.8798188208127,0.059166641542709675,0.09659542815356081,SW,Winter,Dec,61.249073
B,99.0,50.3643,high,1011.9894788256826,908.8912883976101,953.798349029909,1112.1483243210805,1108.56343249367,0.06100988731523671,0.0954298001003453,SW,Winter,Dec,61.74022
B,99.0,49.03100000000001,high,1018.2481379653548,913.3683981413254,958.2113860846631,1113.3786580217266,1113.9750156906425,0.0626550182481207,0.09401134571831138,SW,Winter,Dec,62.258316
B,99.0,49.03100000000001,high,1024.5067971050269,917.88677058131,962.7882946819119,1114.421928900099,1119.1145684117303,0.0641039185499297,0.09234469851643623,SW,Winter,Dec,62.80603
B,99.0,56.9445,high,1030.7654562446987,922.4464057175637,967.5290748216553,1115.2781369561976,1123.9820906569335,0.06535863682928578,0.0904343794677045,SW,Winter,Dec,63.378002
B,99.0,56.9445,veryhigh,1053.9007742436381,927.430325504722,973.199770413164,1115.5642602353876,1127.8115385169813,0.08292336916213339,0.07013066702260207,SW,Winter,Dec,63.66398
B,99.0,63.297,veryhigh,1062.081141405833,932.4488374201269,979.0528961620415,1115.6291454908048,1131.152527448882,0.08480465720419006,0.0650340010289816,SW,Winter,Dec,64.22745
B,99.0,63.297,veryhigh,1070.2615085680277,937.5019414637786,985.0884520682879,1115.4727927224499,1134.0050574526356,0.08646234388486707,0.059558853957005775,SW,Winter,Dec,64.810684
B,99.0,63.297,veryhigh,1078.4418757302224,942.5896376356768,991.3064381319032,1115.0952019303224,1136.3691285282418,0.08789959819339432,0.053713838549524384,SW,Winter,Dec,65.35308
B,99.0,63.297,veryhigh,1086.622242892417,947.7119259358218,997.7068543528873,1114.4963731144228,1138.2447406757012,0.08911975311345355,0.04750730819375937,SW,Winter,Dec,65.82733
B,99.0,65.7492,veryhigh,1094.8026100546117,952.8688063642135,1004.2897007312404,1113.6763062747505,1139.6318938950135,0.09012629449198517,0.04094736661083176,SW,Winter,Dec,66.28103
B,99.0,65.7492,veryhigh,1102.9829772168061,958.0602789208519,1011.054977266962,1112.6350014113057,1140.5305881861786,0.09092284991103017,0.03404187711411244,SW,Winter,Dec,66.66683
B,99.0,70.4623,veryhigh,1111.1633443790008,963.286343605737,1018.0026839600529,1111.3724585240889,1140.9408235491967,0.09151317760435651,0.02679847145861136,SW,Winter,Dec,67.0494
B,99.0,70.4623,veryhigh,1119.3437115411955,968.5470004188688,1025.1328208105124,1109.8886776130996,1140.8625999840676,0.09190115545827138,0.01922455830233183,SW,Winter,Dec,67.43172
B,99.0,74.8753,veryhigh,1127.5240787033902,973.8422493602474,1032.4453878183408,1108.1836586783377,1140.2959174907912,0.0920907701335758,0.011327331299290977,SW,Winter,Dec,67.84441
B,99.0,74.8753,veryhigh,1135.7044458655848,979.1720904298726,1039.940384983538,1106.2574017198035,1139.240776069368,0.09208610634306957,0.0031137768427840218,SW,Winter,Dec,68.27102
B,99.0,74.8753,veryhigh,1143.8848130277795,984.5365236277444,1047.6178123061043,1104.1099067374969,1137.6971757197975,0.09189133631640356,-0.0054093185236052665,SW,Winter,Dec,68.78685
B,99.0,74.8753,veryhigh,1150.556785226748,989.935548953863,1055.4776697860393,1101.741173731418,1135.66511644208,0.09008159827766193,-0.012943010702190727,SW,Winter,Dec,69.38963
B,99.0,71.5957,veryhigh,1150.2867129451865,995.2804948132865,1063.0654967900898,1099.3437816547155,1133.5309619957,0.08204688837937057,-0.014566586539616067,SW,Winter,Dec,70.15358
B,99.0,70.4623,veryhigh,1150.0166406636254,1000.571361206015,1070.3812933182555,1096.9177305073895,1131.2947123806573,0.07439904624873894,-0.016279702067758306,SW,Winter,Dec,70.884254
B,99.0,70.4623,veryhigh,1149.746568382064,1005.8081481320486,1077.4250593705362,1094.46302028944,1128.9563675969523,0.06712439847443319,-0.018082420384492037,SW,Winter,Dec,71.5186
B,99.0,70.4623,veryhigh,1149.4764961005026,1010.9908555913871,1084.1967949469324,1091.979651000867,1126.5159276445845,0.06021019565619112,-0.019974804646993416,SW,Winter,Dec,71.963066
B,99.0,70.4623,veryhigh,1149.2064238189412,1016.1194835840306,1090.696500047444,1089.4676226416705,1123.9733925235541,0.05364455077003738,-0.02195691807180722,SW,Winter,Dec,72.35916
B,99.0,70.4623,veryhigh,1148.9363515373798,1021.194032109979,1096.9241746720706,1086.9269352118506,1121.3287622338612,0.04741638307028673,-0.024028823934917898,SW,Winter,Dec,72.69363
B,99.0,68.1399,veryhigh,1148.6662792558186,1026.2145011692326,1102.8798188208127,1084.357588711407,1118.5820367755057,0.041515366999788084,-0.026190585571819414,SW,Winter,Dec,72.954575
B,99.0,68.1399,veryhigh,1148.3962069742572,1031.1808907617908,1108.56343249367,1081.75958314034,1115.7332161484878,0.03593188563958405,-0.028442266377584402,SW,Winter,Dec,73.19509
B,99.0,64.5303,veryhigh,1148.1261346926958,1036.0932008876541,1113.9750156906425,1079.1329184986496,1112.7823003528074,0.030656988281626996,-0.030783929806935784,SW,Winter,Dec,73.42941
B,99.0,64.5303,veryhigh,1147.8560624111349,1040.9514315468225,1119.1145684117303,1076.4775947863357,1109.7292893884644,0.025682351754382937,-0.03321563937431593,SW,Winter,Dec,73.66503
B,99.0,62.0501,veryhigh,1147.5859901295728,1045.7555827392955,1123.9820906569335,1073.793612003398,1106.5741832554588,0.021000245171916898,-0.03573745865395528,SW,Winter,Dec,73.87757
B,99.0,62.0501,veryhigh,1145.807522884786,1050.5056544650738,1127.8115385169813,1071.0809701498372,1103.3169819537904,0.015956552804441637,-0.03708348922689708,SW,Winter,Dec,74.05848
B,99.0,66.9527,veryhigh,1142.2648757714499,1055.1027118054628,1131.152527448882,1068.3822042326221,1100.1057635327247,0.00982391680424377,-0.03690835035985174,SW,Winter,Dec,74.233315
B,99.0,66.9527,veryhigh,1138.7222286581136,1059.5467547604628,1134.0050574526356,1065.6973142517534,1096.9405279922612,0.00415974441602085,-0.03669174063203151,SW,Winter,Dec,74.271904
B,99.0,75.926,veryhigh,1135.1795815447776,1063.8377833300738,1136.3691285282418,1063.0263002072304,1093.8212753323999,-0.0010467962861723246,-0.03643327177898714,SW,Winter,Dec,74.27059
B,99.0,75.926,veryhigh,1131.6369344314417,1067.9757975142954,1138.2447406757012,1060.3691620990537,1090.748005553141,-0.005805259631893378,-0.036132550674341624,SW,Winter,Dec,74.327644
B,99.0,77.9595,veryhigh,1128.0942873181054,1071.960797313128,1139.6318938950135,1057.7258999272228,1087.7207186544845,-0.01012397655656605,-0.035789179253450376,SW,Winter,Dec,74.36885
B,99.0,77.9595,veryhigh,1124.5516402047697,1075.7927827265717,1140.5305881861786,1055.0965136917382,1084.7394146364302,-0.01401010034007133,-0.0354027544356168,SW,Winter,Dec,74.39459
B,99.0,79.8993,veryhigh,1121.0089930914335,1079.471753754626,1140.9408235491967,1052.4810033925994,1081.804093498978,-0.017469644390284866,-0.034972868044830796,SW,Winter,Dec,74.40514
B,99.0,79.8993,veryhigh,1117.4663459780977,1082.9977103972913,1140.8625999840676,1049.8793690298069,1078.9147552421284,-0.020507512478975642,-0.03449910672900469,SW,Winter,Dec,74.49488
B,99.0,82.6263,veryhigh,1113.9236988647615,1086.3706526545675,1140.2959174907912,1047.2916106033601,1076.071399865881,-0.023127521743708024,-0.03398105187766198,SW,Winter,Dec,74.67089
B,99.0,82.6263,veryhigh,1110.3810517514255,1089.5905805264545,1139.240776069368,1044.7177281132597,1073.274027370236,-0.025332418681075386,-0.03341827953805587,SW,Winter,Dec,74.82685
B,99.0,80.833,veryhigh,1106.8384046380895,1092.6574940129524,1137.6971757197975,1042.157721559505,1070.5226377551933,-0.027123888272100438,-0.032810360329673105,SW,Winter,Dec,74.94929
B,99.0,80.833,veryhigh,1101.7873625615275,1095.571393114061,1135.66511644208,1039.6115909420967,1067.8172310207526,-0.029830760309595417,-0.030831839876796496,SW,Winter,Dec,75.11627
B,99.0,84.3197,veryhigh,1099.0670062320646,1098.2982293928962,1133.5309619957,1037.0957376294286,1065.1566013137278,-0.03040407092450126,-0.0308538103009679,SW,Winter,Dec,75.15434
B,99.0,84.3197,veryhigh,1096.346649902602,1100.8380028494578,1131.2947123806573,1034.6101616215008,1062.5407486341182,-0.030892093895243167,-0.030835047720980335,SW,Winter,Dec,75.183846
B,99.0,85.1287,veryhigh,1093.626293573139,1103.1907134837454,1128.9563675969523,1032.1548629183137,1059.9696729819245,-0.03129445480609261,-0.030775248171155623,SW,Winter,Dec,75.204704
B,99.0,85.1287,veryhigh,1090.9059372436764,1105.3563612957596,1126.5159276445845,1029.7298415198668,1057.4433743571462,-0.03161072961956657,-0.030674104653860335,SW,Winter,Dec,75.21687
B,99.0,85.1287,veryhigh,1088.185580914214,1107.3349462855,1123.9733925235541,1027.33509742616,1054.9618527597834,-0.03184044377508721,-0.030531307101605232,SW,Winter,Dec,75.21442
B,99.0,85.1287,veryhigh,1085.4652245847515,1109.1264684529672,1121.3287622338612,1024.9706306371938,1052.5251081898364,-0.03198307120711319,-0.03034654233857792,SW,Winter,Dec,75.19084
B,99.0,82.6263,veryhigh,1082.7448682552888,1110.7309277981603,1118.5820367755057,1022.636441152968,1050.1331406473048,-0.03203803327963617,-0.030119494041596195,SW,Winter,Dec,75.11291
B,99.0,82.6263,veryhigh,1080.0245119258261,1112.1483243210798,1115.7332161484878,1020.3325289734826,1047.7859501321889,-0.03200469763365854,-0.02984984270046953,SW,Winter,Dec,74.98335
B,99.0,85.1287,veryhigh,1077.3041555963634,1113.3786580217259,1112.7823003528074,1018.0588940987374,1045.4835366444884,-0.03188237694398588,-0.029537265577760707,SW,Winter,Dec,74.845695
B,99.0,85.1287,veryhigh,1074.5837992669008,1114.4219289000982,1109.7292893884644,1015.8155365287327,1043.2259001842033,-0.03167032758136101,-0.029181436667936378,SW,Winter,Dec,74.699844
B,99.0,85.9124,veryhigh,1071.863442937438,1115.278136956197,1106.5741832554588,1013.6024562634684,1041.013040751334,-0.03136774817563903,-0.028782026655894355,SW,Winter,Dec,74.54568
B,99.0,85.9124,veryhigh,1067.6346916447492,1115.5642602353869,1103.3169819537904,1011.4196533029444,1038.8449583458803,-0.03234092368074848,-0.026965902779457984,SW,Winter,Dec,74.45019
B,99.0,85.9124,veryhigh,1065.195633665869,1115.6291454908044,1100.1057635327247,1009.2998074318531,1036.6586449325162,-0.03173343057012101,-0.026790373365635167,SW,Winter,Dec,74.279564
B,99.0,85.9124,veryhigh,1062.756575686988,1115.4727927224492,1096.9405279922612,1007.2429186501945,1034.454100511242,-0.031162995105888047,-0.026631192714522522,SW,Winter,Dec,74.08664
B,99.0,85.1287,veryhigh,1060.317517708107,1115.095201930322,1093.8212753323999,1005.2489869579686,1032.2313250820575,-0.030630010934932117,-0.026488473647741206,SW,Winter,Dec,73.896545
B,99.0,85.1287,veryhigh,1057.8784597292265,1114.496373114422,1090.748005553141,1003.3180123551753,1029.990318644963,-0.03013486676718302,-0.026362330027403735,SW,Winter,Dec,73.71188
B,99.0,82.6263,veryhigh,1055.4394017503462,1113.6763062747498,1087.7207186544845,1001.4499948418147,1027.731081199958,-0.02967794614050423,-0.026252876768137146,SW,Winter,Dec,73.53272
B,99.0,82.6263,veryhigh,1053.0003437714654,1112.6350014113052,1084.7394146364302,999.6449344178868,1025.453612747043,-0.029259627184841208,-0.026160229849270467,SW,Winter,Dec,73.35908
B,99.0,78.9413,veryhigh,1050.5612857925846,1111.3724585240882,1081.804093498978,997.9028310833914,1023.1579132862176,-0.028880282385826406,-0.026084506327198942,SW,Winter,Dec,73.19102
B,99.0,78.9413,veryhigh,1048.1222278137038,1109.888677613099,1078.9147552421284,996.2236848383287,1020.8439828174822,-0.02854027834804629,-0.026025824347911897,SW,Winter,Dec,73.02496
B,99.0,77.9595,veryhigh,1045.6831698348235,1108.1836586783372,1076.071399865881,994.6074956826988,1018.5118213408364,-0.02823997555816926,-0.025984303159702904,SW,Winter,Dec,72.84542
B,99.0,77.9595,high,1043.2441118559427,1106.2574017198028,1073.274027370236,993.0542636165014,1016.1614288562804,-0.027979728148153638,-0.025960063126052035,SW,Winter,Dec,70.113106
B,99.0,76.9542,high,1040.8050538770622,1104.1099067374964,1070.5226377551933,991.5639886397367,1013.7928053638142,-0.027759883658739493,-0.02595322573869685,SW,Winter,Dec,69.973915
B,99.0,76.9542,high,1036.8576009349554,1101.7411737314173,1067.8172310207526,990.1366707524048,1011.4059508634376,-0.028993379378418727,-0.024546909863579658,SW,Winter,Dec,69.87108
B,99.0,74.8753,high,1035.2118932634662,1099.343781654715,1065.1566013137278,988.7747120333087,1009.0348739451264,-0.028112962932707597,-0.02528662922893765,SW,Winter,Dec,69.68575
B,99.0,74.8753,high,1033.5661855919768,1096.9177305073888,1062.5407486341182,987.4781124824482,1006.6795746088802,-0.027269131164510907,-0.02601343905973208,SW,Winter,Dec,69.49973
B,99.0,72.7095,high,1031.9204779204874,1094.4630202894393,1059.9696729819245,986.2468720998236,1004.3400528546994,-0.026462261870689785,-0.026727277591552134,SW,Winter,Dec,69.3178
B,99.0,72.7095,high,1030.274770248998,1091.9796510008664,1057.4433743571462,985.0809908854347,1002.0163086825837,-0.025692727163442508,-0.02742808266535035,SW,Winter,Dec,69.13851
B,99.0,72.7095,high,1028.629062577509,1089.4676226416698,1054.9618527597834,983.9804688392818,999.7083420925331,-0.024960893243094584,-0.028115791724285133,SW,Winter,Dec,68.966705
B,99.0,72.7095,high,1026.9833549060197,1086.92693521185,1052.5251081898364,982.9453059613646,997.4161530845478,-0.024267120171360235,-0.02879034181053275,SW,Winter,Dec,68.804184
B,99.0,68.1399,high,1025.3376472345306,1084.3575887114064,1050.1331406473048,981.9755022516832,995.1397416586277,-0.023611761645280782,-0.029451669562071126,SW,Winter,Dec,68.64585
B,99.0,68.1399,high,1023.6919395630415,1081.7595831403394,1047.7859501321889,981.0710577102377,992.8791078147727,-0.022995164772067866,-0.03009971120942989,SW,Winter,Dec,68.49171
B,99.0,68.1399,high,1022.0462318915522,1079.132918498649,1045.4835366444884,980.231972337028,990.6342515529831,-0.022417669845054555,-0.030734402572409447,SW,Winter,Dec,68.34179
B,99.0,68.1399,high,1020.4005242200626,1076.477594786335,1043.2259001842033,979.4582461320541,988.4051728732585,-0.02187961012098183,-0.03135567905676995,SW,Winter,Dec,68.19613
B,99.0,66.9527,high,1018.7548165485734,1073.7936120033976,1041.013040751334,978.7498790953159,986.1918717755992,-0.02138131159884038,-0.031963475650887085,SW,Winter,Dec,68.05346
B,99.0,66.9527,high,1015.600713913858,1071.0809701498365,1038.8449583458803,978.1068712268135,983.9943482600052,-0.022375085180211363,-0.0311208580506509,SW,Winter,Dec,67.93761
B,99.0,69.3101,high,1012.7241117451322,1068.3822042326217,1036.6586449325162,977.558423749726,981.9409699311867,-0.023088152792033134,-0.03039637494252978,SW,Winter,Dec,67.81344
B,99.0,69.3101,high,1009.8475095764059,1065.6973142517527,1034.454100511242,977.1045366640533,980.0317367891438,-0.02378703020527939,-0.029525024822578128,SW,Winter,Dec,67.689926
B,99.0,68.1399,high,1006.9709074076802,1063.02630020723,1032.2313250820575,976.7452099697954,978.2666488338763,-0.024471663531785648,-0.02850554903090441,SW,Winter,Dec,67.56698
B,99.0,68.1399,high,1004.0943052389542,1060.369162099053,1029.990318644963,976.4804436669524,976.6457060653843,-0.02514199690738561,-0.027336674484014445,SW,Winter,Dec,67.444565
B,99.0,65.7492,high,1001.2177030702284,1057.7258999272224,1027.731081199958,976.3102377555242,975.1689084836679,-0.025797972460629648,-0.026017113467612485,SW,Winter,Dec,67.322624
B,99.0,65.7492,high,998.3411009015022,1055.0965136917375,1025.453612747043,976.2345922355107,973.836256088727,-0.02643953028056567,-0.024545563425814265,SW,Winter,Dec,67.20108
B,99.0,64.5303,high,995.4644987327761,1052.481003392599,1023.1579132862176,976.253507106912,972.6477488805617,-0.027066608383543467,-0.022920706746709762,SW,Winter,Dec,67.08004
B,99.0,64.5303,high,992.58789656405,1049.8793690298062,1020.8439828174822,976.3669823697282,971.603386859172,-0.027679142679027935,-0.021141210544192712,SW,Winter,Dec,66.95974
B,99.0,66.9527,high,989.7112943953241,1047.2916106033597,1018.5118213408364,976.5750180239593,970.7031700245578,-0.028277066934380146,-0.019205726435990167,SW,Winter,Dec,66.83956
B,99.0,66.9527,high,986.8346922265981,1044.717728113259,1016.1614288562804,976.8776140696051,969.9470983767192,-0.02886031273858758,-0.017112890317805385,SW,Winter,Dec,66.71939
B,99.0,66.9527,high,983.9580900578719,1042.1577215595046,1013.7928053638142,977.2747705066658,969.3351719156561,-0.029428809464904115,-0.01486132213350233,SW,Winter,Dec,66.59916
B,99.0,66.9527,high,979.57309292592,1039.6115909420962,1011.4059508634376,977.7664873351414,968.8673906413686,-0.03147386853947409,-0.010928946866613276,SW,Winter,Dec,66.521835
B,99.0,69.3101,high,978.3060472239955,1037.095737629428,1009.0348739451264,978.3839224920276,968.5145501214874,-0.030453681547186973,-0.01000862371268385,SW,Winter,Dec,66.32607
B,99.0,69.3101,high,977.0390015220709,1034.6101616215003,1006.6795746088802,979.1270759773248,968.2766503560129,-0.029443900357594366,-0.008968271637475711,SW,Winter,Dec,66.12193
B,99.0,66.9527,high,975.7719558201463,1032.154862918313,1004.3400528546994,979.9959477910328,968.1536913449446,-0.0284446457684846,-0.007807423066179986,SW,Winter,Dec,65.91906
B,99.0,66.9527,high,974.5049101182219,1029.729841519866,1002.0163086825837,980.9905379331516,968.1456730882827,-0.027456038715111153,-0.00652560799223445,SW,Winter,Dec,65.71748
B,99.0,66.9527,high,973.2378644162973,1027.3350974261596,999.7083420925331,982.1108464036812,968.2525955860273,-0.02647820025271508,-0.005122353961495296,SW,Winter,Dec,65.517235
B,99.0,66.9527,high,971.9708187143725,1024.9706306371932,997.4161530845478,983.3568732026218,968.4744588381782,-0.025511251538773094,-0.0035971860562840074,SW,Winter,Dec,65.31897
B,99.0,64.5303,high,970.7037730124481,1022.6364411529674,995.1397416586277,984.728618329973,968.8112628447357,-0.02455531381497389,-0.0019496268793097737,SW,Winter,Dec,65.1266
B,99.0,64.5303,high,969.4367273105238,1020.332528973482,992.8791078147727,986.226081785735,969.2630076056994,-0.023610508388924867,-0.0001791965374638993,SW,Winter,Dec,64.94084
B,99.0,68.1399,high,968.1696816085993,1018.0588940987368,990.6342515529831,987.849263569908,969.8296931210695,-0.022676956615589328,0.001714587374510801,SW,Winter,Dec,64.756874
B,99.0,68.1399,high,966.9026359066746,1015.8155365287321,988.4051728732585,989.5981636824916,970.5113193908461,-0.021754779878454866,0.0037322097904797236,SW,Winter,Dec,64.574684
B,99.0,68.1399,high,965.6355902047503,1013.6024562634678,986.1918717755992,991.4727821234861,971.3078864150292,-0.020844099570439756,0.0058741581895052075,SW,Winter,Dec,64.39423
B,99.0,68.1399,high,962.8601495395995,1011.4196533029439,983.9943482600052,993.4731188928914,972.2193941936185,-0.02147796758972975,0.009720253412184743,SW,Winter,Dec,64.26507
B,99.0,69.3101,high,963.4430318534866,1009.2998074318525,981.9409699311867,995.5323616402119,973.1758775682621,-0.01883813655213562,0.010102149678794525,SW,Winter,Dec,64.12082
B,99.0,69.3101,high,964.025914167374,1007.2429186501939,980.0317367891438,997.6505103654473,974.1773365389598,-0.01633194316156461,0.0105302380593717,SW,Winter,Dec,64.02576
B,99.0,69.3101,high,964.6087964812609,1005.248986957968,978.2666488338763,999.8275650685979,975.2237711057114,-0.013961277703677166,0.011004434816655362,SW,Winter,Dec,63.941517
B,99.0,69.3101,high,965.1916787951479,1003.3180123551747,976.6457060653843,1002.0635257496637,976.3151812685172,-0.011727924670227874,0.01152465641566125,SW,Winter,Dec,63.868183
B,99.0,66.9527,high,965.7745611090353,1001.4499948418141,975.1689084836679,1004.3583924086444,977.4515670273771,-0.00963355916385833,0.01209081952307045,SW,Winter,Dec,63.75096
B,99.0,66.9527,high,966.3574434229225,999.6449344178862,973.836256088727,1006.7121650455402,978.6329283822911,-0.0076797435082588406,0.012702841006623444,SW,Winter,Dec,63.64177
B,99.0,65.7492,high,966.9403257368095,997.9028310833909,972.6477488805617,1009.1248436603513,979.8592653332593,-0.00586792407664638,0.013360637934513253,SW,Winter,Dec,63.550926
B,99.0,65.7492,high,967.5232080506969,996.2236848383282,971.603386859172,1011.5964282530772,981.1305778802813,-0.004199428350764367,0.01406412757477904,SW,Winter,Dec,63.471413
B,99.0,69.3101,high,968.106090364584,994.6074956826982,970.7031700245578,1014.1269188237183,982.4468660233575,-0.0026754622217913804,0.01481322739470925,SW,Winter,Dec,63.401886
B,99.0,69.3101,high,968.6889726784711,993.0542636165009,969.9470983767192,1016.7163153722744,983.808129762488,-0.0012971075436521984,0.015607855060238318,SW,Winter,Dec,63.347336
B,99.0,65.7492,high,969.2718549923583,991.5639886397362,969.3351719156561,1019.3646178987456,985.2143690976724,-6.531994828240517e-05,0.016447928435350923,SW,Winter,Dec,63.307793
B,99.0,65.7492,high,968.3463423430193,990.1366707524043,968.8673906413686,1022.0718264031319,986.665584028911,-0.000537791139821997,0.018918067725196552,SW,Winter,Dec,63.33117
B,99.0,64.5303,high,969.8378747468489,988.774712033308,968.5145501214874,1024.719931052545,988.2532948625649,0.0013663445997744716,0.01898814285895245,SW,Winter,Dec,63.29209
B,99.0,63.297,high,971.3294071506781,987.4781124824476,968.2766503560129,1027.308931846985,989.9775015986338,0.003152773325209024,0.019198527616556493,SW,Winter,Dec,63.267178
B,99.0,63.297,high,972.8209395545074,986.246872099823,968.1536913449446,1029.838828786452,991.838204237118,0.004820772002716911,0.019548576628417802,SW,Winter,Dec,63.256508
B,99.0,63.297,high,974.312471958337,985.0809908854341,968.1456730882827,1032.3096218709459,993.8354027780175,0.006369701421463647,0.02003764847681766,SW,Winter,Dec,63.260124
B,99.0,59.5191,high,975.8040043621664,983.9804688392811,968.2525955860273,1034.7213111004664,995.9690972213324,0.007799007005572456,0.020665105665708783,SW,Winter,Dec,63.26525
B,99.0,59.5191,high,977.2955367659957,982.9453059613639,968.4744588381782,1037.0738964750137,998.2392875670622,0.009108219475813195,0.021430314590786148,SW,Winter,Dec,63.271793
B,99.0,64.5303,high,978.7870691698251,981.9755022516825,968.8112628447357,1039.3673779945882,1000.6459738152074,0.010296955359289761,0.022332645509837157,SW,Winter,Dec,63.29422
B,99.0,64.5303,high,980.2786015736542,981.0710577102371,969.2630076056994,1041.6017556591892,1003.1891559657679,0.011364917345979997,0.023371472513360025,SW,Winter,Dec,63.33256
B,99.0,68.1399,high,981.7701339774839,980.2319723370274,969.8296931210695,1043.777029468817,1005.8688340187435,0.01231189449148351,0.024546173495447077,SW,Winter,Dec,63.386795
B,99.0,68.1399,high,983.2616663813135,979.4582461320534,970.5113193908461,1045.893199423472,1008.6850079741344,0.013137762265843955,0.025856130124940258,SW,Winter,Dec,63.481224
B,99.0,66.9527,high,984.7531987851429,978.7498790953154,971.3078864150292,1047.9502655231538,1011.6376778319404,0.013842482448833682,0.027300727816841786,SW,Winter,Dec,63.595284
B,99.0,66.9527,high,984.736336225746,978.1068712268129,972.2193941936185,1049.9482277678624,1014.7268435921618,0.01287460639736504,0.03045536786157621,SW,Winter,Dec,63.811905
B,99.0,62.0501,high,986.3986328449315,977.5584237497254,973.1758775682621,1051.820624833131,1017.8888457121592,0.01358722054405015,0.03192442874378787,SW,Winter,Dec,63.941856
B,99.0,62.0501,high,988.060929464117,977.1045366640527,974.1773365389598,1053.5674567189594,1021.1236841919325,0.014251607386476906,0.03346226304661948,SW,Winter,Dec,64.07999
B,99.0,62.0501,high,989.7232260833025,976.7452099697948,975.2237711057114,1055.188723425348,1024.431359031482,0.014867823577712436,0.03506852424342144,SW,Winter,Dec,64.22631
B,99.0,62.0501,high,991.3855227024878,976.4804436669518,976.3151812685172,1056.6844249522962,1027.8118702308077,0.015435938847524477,0.0367428681316857,SW,Winter,Dec,64.3808
B,99.0,58.2368,high,993.0478193216732,976.3102377555236,977.4515670273771,1058.0545612998048,1031.2652177899092,0.015956035900302812,0.0384849528135931,SW,Winter,Dec,64.54343
