timeStamp,windDic (degree),windSpeed_5min,availableMW,farm,prediction
1/22/2019 6:55,,11.57902951,99,B,77.81214905
1/22/2019 7:00,178.895625,11.66197993,99,B,78.60604858
1/22/2019 7:05,,11.77940768,99,B,79.71520233
1/22/2019 7:10,,11.89683544,99,B,80.80761719
1/22/2019 7:15,,12.01426319,99,B,81.93814087
1/22/2019 7:20,,12.13169095,99,B,83.10302734
1/22/2019 7:25,,12.2491187,99,B,84.26831818
1/22/2019 7:30,,12.36654646,99,B,85.42604065
1/22/2019 7:35,,12.48397421,99,B,86.56780243
1/22/2019 7:40,,12.60140197,99,B,87.6421814
1/22/2019 7:45,,12.71882972,99,B,88.69651031
1/22/2019 7:50,,12.83625748,99,B,89.68052673
1/22/2019 7:55,,12.95368523,99,B,90.6870575
1/22/2019 8:00,182.155125,13.05587667,99,B,91.5954361
1/22/2019 8:05,,13.1470994,99,B,92.31632996
1/22/2019 8:10,,13.23832213,99,B,92.86433411
1/22/2019 8:15,,13.32954485,99,B,93.33957672
1/22/2019 8:20,,13.42076758,99,B,93.7698822
1/22/2019 8:25,,13.51199031,99,B,94.18695068
1/22/2019 8:30,,13.60321303,99,B,94.60774231
1/22/2019 8:35,,13.69443576,99,B,95.03070068
1/22/2019 8:40,,13.78565849,99,B,95.45140076
1/22/2019 8:45,,13.87688121,99,B,95.86962891
1/22/2019 8:50,,13.96810394,99,B,96.28529358
1/22/2019 8:55,,14.05932667,99,B,96.56615448
1/22/2019 9:00,185.06075,14.13531308,99,B,96.74580383
1/22/2019 9:05,,14.1821304,99,B,96.87841797
1/22/2019 9:10,,14.22894772,99,B,97.02320862
1/22/2019 9:15,,14.27576504,99,B,97.12602234
1/22/2019 9:20,,14.32258237,99,B,97.08325958
1/22/2019 9:25,,14.36939969,99,B,97.04931641
1/22/2019 9:30,,14.41621701,99,B,97.02186584
1/22/2019 9:35,,14.46303433,99,B,96.99959564
1/22/2019 9:40,,14.50985165,99,B,96.98388672
1/22/2019 9:45,,14.55666897,99,B,96.9748764
1/22/2019 9:50,,14.60348629,99,B,96.94291687
1/22/2019 9:55,,14.65030361,99,B,96.90002441
1/22/2019 10:00,188.2495,14.68188462,99,B,96.787323
1/22/2019 10:05,,14.72716713,99,B,96.73078156
1/22/2019 10:10,,14.77244965,99,B,96.68426514
1/22/2019 10:15,,14.81773216,99,B,96.6473999
1/22/2019 10:20,,14.86301468,99,B,96.61975098
1/22/2019 10:25,,14.90829719,99,B,96.6051178
1/22/2019 10:30,,14.95357971,99,B,96.61830902
1/22/2019 10:35,,14.99886222,99,B,96.64575195
1/22/2019 10:40,,15.04414474,99,B,96.68204498
1/22/2019 10:45,,15.08942725,99,B,96.72711182
1/22/2019 10:50,,15.13470976,99,B,96.78088379
1/22/2019 10:55,,15.17999228,99,B,96.8433075
1/22/2019 11:00,184.714,15.21003848,99,B,96.84664917
1/22/2019 11:05,,15.29274012,99,B,97.08559418
1/22/2019 11:10,,15.37544177,99,B,97.32764435
1/22/2019 11:15,,15.45814341,99,B,97.56718445
1/22/2019 11:20,,15.54084505,99,B,97.80420685
1/22/2019 11:25,,15.6235467,99,B,98.03704834
1/22/2019 11:30,,15.70624834,99,B,98.25875854
1/22/2019 11:35,,15.78894998,99,B,98.48080444
1/22/2019 11:40,,15.87165163,99,B,98.70262146
1/22/2019 11:45,,15.95435327,99,B,98.92207336
1/22/2019 11:50,,16.03705491,99,B,99.13922119
1/22/2019 11:55,,16.11975656,99,B,99.35406494
1/22/2019 12:00,179.887,16.18722189,99,B,99.50284576
1/22/2019 12:05,,16.19898975,99,B,99.42107391
1/22/2019 12:10,,16.21075761,99,B,99.34262848
1/22/2019 12:15,,16.22252547,99,B,99.26470947
1/22/2019 12:20,,16.23429334,99,B,99.18177795
1/22/2019 12:25,,16.2460612,99,B,99.10241699
1/22/2019 12:30,,16.25782906,99,B,99.02895355
1/22/2019 12:35,,16.26959692,99,B,98.98497772
1/22/2019 12:40,,16.28136479,99,B,98.95284271
1/22/2019 12:45,,16.29313265,99,B,98.96015167
1/22/2019 12:50,,16.30490051,99,B,98.97510529
1/22/2019 12:55,,16.31666838,99,B,98.92190552
1/22/2019 13:00,173.1162222,16.31319993,99,B,98.78937531
1/22/2019 13:05,,16.38426869,99,B,98.95946503
1/22/2019 13:10,,16.45533745,99,B,99.12288666
1/22/2019 13:15,,16.52640622,99,B,99.28044128
1/22/2019 13:20,,16.59747498,99,B,99.43418884
1/22/2019 13:25,,16.66854374,99,B,99.58413696
1/22/2019 13:30,,16.73961251,99,B,99.73026276
1/22/2019 13:35,,16.81068127,99,B,99.87258148
1/22/2019 13:40,,16.88175004,99,B,100.0111084
1/22/2019 13:45,,16.9528188,99,B,100.1458282
1/22/2019 13:50,,17.02388756,99,B,100.2767563
1/22/2019 13:55,,17.09495633,99,B,100.4038925
1/22/2019 14:00,171.29475,17.15078878,99,B,100.4678345
1/22/2019 14:05,,17.22585168,99,B,100.5902863
1/22/2019 14:10,,17.30091459,99,B,100.6960602
1/22/2019 14:15,,17.3759775,99,B,100.785141
1/22/2019 14:20,,17.4510404,99,B,100.8606873
1/22/2019 14:25,,17.52610331,99,B,100.9222183
1/22/2019 14:30,,17.60116621,99,B,100.9670258
1/22/2019 14:35,,17.67622912,99,B,100.9924088
1/22/2019 14:40,,17.75129203,99,B,100.999321
1/22/2019 14:45,,17.82635493,99,B,100.9758148
1/22/2019 14:50,,17.90141784,99,B,100.9152908
1/22/2019 14:55,,17.97648074,99,B,100.8368073
1/22/2019 15:00,168.12075,18.03630734,99,B,100.6821823
1/22/2019 15:05,,18.11147612,99,B,100.6136398
1/22/2019 15:10,,18.18664491,99,B,100.5405884
1/22/2019 15:15,,18.2618137,99,B,100.4728928
1/22/2019 15:20,,18.33698249,99,B,100.4045563
1/22/2019 15:25,,18.41215127,99,B,100.3190842
1/22/2019 15:30,,18.48732006,99,B,100.2200317
1/22/2019 15:35,,18.56248885,99,B,100.1105957
1/22/2019 15:40,,18.63765764,99,B,99.98493958
1/22/2019 15:45,,18.71282642,99,B,99.84938049
1/22/2019 15:50,,18.78799521,99,B,99.70430756
1/22/2019 15:55,,18.863164,99,B,99.54970551
1/22/2019 16:00,170.352875,18.92309647,99,B,99.35785675
1/22/2019 16:05,,18.9613765,99,B,99.11264038
1/22/2019 16:10,,18.99965652,99,B,98.90511322
1/22/2019 16:15,,19.03793654,99,B,98.68766785
1/22/2019 16:20,,19.07621656,99,B,98.46040344
1/22/2019 16:25,,19.11449658,99,B,98.24687958
1/22/2019 16:30,,19.1527766,99,B,98.04451752
1/22/2019 16:35,,19.19105662,99,B,97.84164429
1/22/2019 16:40,,19.22933664,99,B,97.72935486
1/22/2019 16:45,,19.26761666,99,B,97.61761475
1/22/2019 16:50,,19.30589668,99,B,97.46352386
1/22/2019 16:55,,19.3441767,99,B,97.22432709
1/22/2019 17:00,181.091625,19.36722041,99,B,96.90855408
1/22/2019 17:05,,19.37611209,99,B,96.52312469
1/22/2019 17:10,,19.38500377,99,B,96.15454865
1/22/2019 17:15,,19.39389544,99,B,95.82019043
1/22/2019 17:20,,19.40278712,99,B,95.46234131
1/22/2019 17:25,,19.4116788,99,B,95.10598755
1/22/2019 17:30,,19.42057048,99,B,94.75112152
1/22/2019 17:35,,19.42946215,99,B,94.38067627
1/22/2019 17:40,,19.43835383,99,B,93.97370148
1/22/2019 17:45,,19.44724551,99,B,93.54354858
1/22/2019 17:50,,19.45613719,99,B,93.10793304
1/22/2019 17:55,,19.46502886,99,B,92.66356659
1/22/2019 18:00,193.218375,19.45868423,99,B,92.17144012
1/22/2019 18:05,,19.38262145,99,B,104.0641327
1/22/2019 18:10,,19.30655867,99,B,103.508316
1/22/2019 18:15,,19.2304959,99,B,102.953598
1/22/2019 18:20,,19.15443312,99,B,102.4096451
1/22/2019 18:25,,19.07837034,99,B,101.8992615
1/22/2019 18:30,,19.00230757,99,B,101.4095535
1/22/2019 18:35,,18.92624479,99,B,100.9303741
1/22/2019 18:40,,18.85018201,99,B,100.4616928
1/22/2019 18:45,,18.77411924,99,B,100.0016479
1/22/2019 18:50,,18.69805646,99,B,99.59785461
1/22/2019 18:55,,18.62199368,99,B,99.16506958
1/22/2019 19:00,207.2263333,18.53069459,99,B,98.64918518
1/22/2019 19:05,,18.44475282,99,B,98.12896729
1/22/2019 19:10,,18.35881105,99,B,97.61698914
1/22/2019 19:15,,18.27286927,99,B,97.11985779
1/22/2019 19:20,,18.1869275,99,B,96.67453003
1/22/2019 19:25,,18.10098573,99,B,96.26358032
1/22/2019 19:30,,18.01504395,99,B,95.87423706
1/22/2019 19:35,,17.92910218,99,B,95.50157928
1/22/2019 19:40,,17.84316041,99,B,95.126091
1/22/2019 19:45,,17.75721863,99,B,94.74334717
1/22/2019 19:50,,17.67127686,99,B,94.37705994
1/22/2019 19:55,,17.58533509,99,B,94.0165329
1/22/2019 20:00,215.82225,17.484157,99,B,93.61523438
1/22/2019 20:05,,17.33135794,99,B,93.15089417
1/22/2019 20:10,,17.17855888,99,B,92.71685791
1/22/2019 20:15,,17.02575982,99,B,92.3134613
1/22/2019 20:20,,16.87296076,99,B,91.94451141
1/22/2019 20:25,,16.7201617,99,B,91.52307892
1/22/2019 20:30,,16.56736264,99,B,91.11856079
1/22/2019 20:35,,16.41456358,99,B,90.73127747
1/22/2019 20:40,,16.26176452,99,B,90.34117126
1/22/2019 20:45,,16.10896546,99,B,89.96977997
1/22/2019 20:50,,15.9561664,99,B,89.76147461
1/22/2019 20:55,,15.80336734,99,B,89.57780457
1/22/2019 21:00,233.457875,15.63533197,99,B,89.35169983
1/22/2019 21:05,,15.50442941,99,B,89.106987
1/22/2019 21:10,,15.37352686,99,B,88.88432312
1/22/2019 21:15,,15.24262431,99,B,88.68351746
1/22/2019 21:20,,15.11172175,99,B,88.49217224
1/22/2019 21:25,,14.9808192,99,B,88.27676392
1/22/2019 21:30,,14.84991664,99,B,88.06158447
1/22/2019 21:35,,14.71901409,99,B,87.85646057
1/22/2019 21:40,,14.58811153,99,B,87.64906311
1/22/2019 21:45,,14.45720898,99,B,87.47627258
1/22/2019 21:50,,14.32630642,99,B,87.33869171
1/22/2019 21:55,,14.19540387,99,B,87.31947327
1/22/2019 22:00,241.530125,14.049265,99,B,87.28207397
1/22/2019 22:05,,14.02979663,99,B,87.80300903
1/22/2019 22:10,,14.01032825,99,B,88.13842773
1/22/2019 22:15,,13.99085988,99,B,88.33584595
1/22/2019 22:20,,13.9713915,99,B,88.49967194
1/22/2019 22:25,,13.95192313,99,B,88.61700439
1/22/2019 22:30,,13.93245475,99,B,88.71869659
1/22/2019 22:35,,13.91298638,99,B,88.81343079
1/22/2019 22:40,,13.89351801,99,B,88.89453888
1/22/2019 22:45,,13.87404963,99,B,88.95049286
1/22/2019 22:50,,13.85458126,99,B,89.04167938
1/22/2019 22:55,,13.83511288,99,B,89.13349915
1/22/2019 23:00,246.773125,13.80040819,99,B,89.12780762
1/22/2019 23:05,,13.71286463,99,B,86.02429962
1/22/2019 23:10,,13.62532107,99,B,85.69731903
1/22/2019 23:15,,13.5377775,99,B,85.37433624
1/22/2019 23:20,,13.45023394,99,B,85.05526733
1/22/2019 23:25,,13.36269038,99,B,84.74003601
1/22/2019 23:30,,13.27514681,99,B,84.46083069
1/22/2019 23:35,,13.18760325,99,B,84.22451782
1/22/2019 23:40,,13.10005968,99,B,83.95893097
1/22/2019 23:45,,13.01251612,99,B,83.59234619
1/22/2019 23:50,,12.92497256,99,B,83.21549988
1/22/2019 23:55,,12.83742899,99,B,82.83171844
1/23/2019 0:00,252.74775,12.93090795,99,B,82.89544678
1/23/2019 0:05,,12.81498536,99,B,82.37001038
1/23/2019 0:10,,12.69906278,99,B,81.81900024
1/23/2019 0:15,,12.58314019,99,B,81.28863525
1/23/2019 0:20,,12.4672176,99,B,80.77848053
1/23/2019 0:25,,12.35129501,99,B,80.29502869
1/23/2019 0:30,,12.23537243,99,B,79.83839417
1/23/2019 0:35,,12.11944984,99,B,79.40869904
1/23/2019 0:40,,12.00352725,99,B,79.06861877
1/23/2019 0:45,,11.88760466,99,B,78.76033783
1/23/2019 0:50,,11.77168208,99,B,78.46405029
1/23/2019 0:55,,11.65575949,99,B,78.18040466
1/23/2019 1:00,257.003,11.52460059,99,B,77.91252136
1/23/2019 1:05,,11.44276489,99,B,77.72038269
1/23/2019 1:10,,11.36092919,99,B,77.63737488
1/23/2019 1:15,,11.27909349,99,B,77.58332062
1/23/2019 1:20,,11.1972578,99,B,77.54702759
1/23/2019 1:25,,11.1154221,99,B,77.55604553
1/23/2019 1:30,,11.0335864,99,B,77.57304382
1/23/2019 1:35,,10.9517507,99,B,77.58947754
1/23/2019 1:40,,10.869915,99,B,77.58062744
1/23/2019 1:45,,10.78807931,99,B,77.58818054
1/23/2019 1:50,,10.70624361,99,B,77.48936462
1/23/2019 1:55,,10.62440791,99,B,77.37262726
1/23/2019 2:00,259.590875,10.5273359,99,B,73.59861755
1/23/2019 2:05,,10.47993663,99,B,73.70487976
1/23/2019 2:10,,10.43253736,99,B,73.83865356
1/23/2019 2:15,,10.38513808,99,B,73.97109985
1/23/2019 2:20,,10.33773881,99,B,74.12606812
1/23/2019 2:25,,10.29033954,99,B,74.3253479
1/23/2019 2:30,,10.24294027,99,B,74.53109741
1/23/2019 2:35,,10.195541,99,B,74.73403168
1/23/2019 2:40,,10.14814172,99,B,74.93267059
1/23/2019 2:45,,10.10074245,99,B,75.1134491
1/23/2019 2:50,,10.05334318,99,B,75.29234314
1/23/2019 2:55,,10.00594391,99,B,75.46472168
1/23/2019 3:00,253.038125,9.943308324,99,B,75.53166199
1/23/2019 3:05,,9.974169765,99,B,76.18392181
1/23/2019 3:10,,10.00503121,99,B,76.77054596
1/23/2019 3:15,,10.03589265,99,B,77.33171082
1/23/2019 3:20,,10.06675409,99,B,77.83885956
1/23/2019 3:25,,10.09761553,99,B,78.22419739
1/23/2019 3:30,,10.12847697,99,B,78.49347687
1/23/2019 3:35,,10.15933841,99,B,78.6706543
1/23/2019 3:40,,10.19019985,99,B,78.83273315
1/23/2019 3:45,,10.22106129,99,B,78.98670197
1/23/2019 3:50,,10.25192273,99,B,79.13981628
1/23/2019 3:55,,10.28278418,99,B,79.27903748
1/23/2019 4:00,248.28625,10.2984093,99,B,79.31684113
1/23/2019 4:05,,10.34580077,99,B,79.51426697
1/23/2019 4:10,,10.39319224,99,B,79.69689941
1/23/2019 4:15,,10.4405837,99,B,79.85840607
1/23/2019 4:20,,10.48797517,99,B,79.99449921
1/23/2019 4:25,,10.53536663,99,B,80.10974121
1/23/2019 4:30,,10.5827581,99,B,81.95697784
1/23/2019 4:35,,10.63014957,99,B,82.03134155
1/23/2019 4:40,,10.67754103,99,B,82.09049988
1/23/2019 4:45,,10.7249325,99,B,82.141922
1/23/2019 4:50,,10.77232397,99,B,82.19060516
1/23/2019 4:55,,10.81971543,99,B,82.18566895
1/23/2019 5:00,253.681375,10.85187058,99,B,82.03289795
1/23/2019 5:05,,10.83209983,99,B,81.63102722
1/23/2019 5:10,,10.81232907,99,B,81.22980499
1/23/2019 5:15,,10.79255831,99,B,80.83317566
1/23/2019 5:20,,10.77278756,99,B,80.43618011
1/23/2019 5:25,,10.7530168,99,B,80.04377747
1/23/2019 5:30,,10.73324604,99,B,79.65717316
1/23/2019 5:35,,10.71347529,99,B,79.26449585
1/23/2019 5:40,,10.69370453,99,B,78.87483215
1/23/2019 5:45,,10.67393377,99,B,78.4987793
1/23/2019 5:50,,10.65416301,99,B,78.15982819
1/23/2019 5:55,,10.63439226,99,B,77.8359375
1/23/2019 6:00,258.145125,10.59938519,99,B,77.47235107
1/23/2019 6:05,,10.56372862,99,B,77.11135101
1/23/2019 6:10,,10.52807205,99,B,74.85630798
1/23/2019 6:15,,10.49241548,99,B,74.46456146
1/23/2019 6:20,,10.45675892,99,B,74.08934021
1/23/2019 6:25,,10.42110235,99,B,73.80595398
1/23/2019 6:30,,10.38544578,99,B,73.53712463
1/23/2019 6:35,,10.34978921,99,B,73.2718811
1/23/2019 6:40,,10.31413264,99,B,73.01020813
1/23/2019 6:45,,10.27847607,99,B,72.75019836
1/23/2019 6:50,,10.24281951,99,B,72.48316193
1/23/2019 6:55,,10.20716294,99,B,72.18151855
1/23/2019 7:00,257.5156667,10.15627006,99,B,71.79718781
1/23/2019 7:05,,10.11236044,99,B,71.45272827
1/23/2019 7:10,,10.06845082,99,B,71.11898804
1/23/2019 7:15,,10.0245412,99,B,70.79717255
1/23/2019 7:20,,9.980631576,99,B,70.48823547
1/23/2019 7:25,,9.936721956,99,B,70.19024658
1/23/2019 7:30,,9.892812336,99,B,69.90328217
1/23/2019 7:35,,9.848902716,99,B,69.62738037
1/23/2019 7:40,,9.804993095,99,B,69.36260986
1/23/2019 7:45,,9.761083475,99,B,69.10900879
1/23/2019 7:50,,9.717173855,99,B,68.86817169
1/23/2019 7:55,,9.673264235,99,B,68.63944244
1/23/2019 8:00,255.549875,9.614118303,99,B,68.34864807
1/23/2019 8:05,,9.566787234,99,B,68.13121033
1/23/2019 8:10,,9.519456165,99,B,67.93144226
1/23/2019 8:15,,9.472125096,99,B,67.7430954
1/23/2019 8:20,,9.424794027,99,B,67.53979492
1/23/2019 8:25,,9.377462958,99,B,67.33099365
1/23/2019 8:30,,9.330131889,99,B,67.09789276
1/23/2019 8:35,,9.28280082,99,B,66.86231995
1/23/2019 8:40,,9.235469751,99,B,66.63577271
1/23/2019 8:45,,9.188138683,99,B,66.41775513
1/23/2019 8:50,,9.140807614,99,B,66.20523071
1/23/2019 8:55,,9.093476545,99,B,65.99698639
1/23/2019 9:00,251.8615,9.030909163,99,B,65.67359924
1/23/2019 9:05,,9.025385395,99,B,65.75828552
1/23/2019 9:10,,9.019861627,99,B,65.82097626
1/23/2019 9:15,,9.014337859,99,B,65.87023163
1/23/2019 9:20,,9.008814091,99,B,65.90578461
1/23/2019 9:25,,9.003290323,99,B,65.93364716
1/23/2019 9:30,,8.997766555,99,B,65.94028473
1/23/2019 9:35,,8.992242786,99,B,65.92858124
1/23/2019 9:40,,8.986719018,99,B,65.92433929
1/23/2019 9:45,,8.98119525,99,B,65.91376495
1/23/2019 9:50,,8.975671482,99,B,65.89347839
1/23/2019 9:55,,8.970147714,99,B,65.86631775
1/23/2019 10:00,249.992875,8.949387633,99,B,65.70483398
1/23/2019 10:05,,8.955610808,99,B,65.73390198
1/23/2019 10:10,,8.961833983,99,B,65.70182037
1/23/2019 10:15,,8.968057158,99,B,65.64846039
1/23/2019 10:20,,8.974280333,99,B,65.54803467
1/23/2019 10:25,,8.980503508,99,B,65.40559387
1/23/2019 10:30,,8.986726683,99,B,65.26313782
1/23/2019 10:35,,8.992949859,99,B,65.11447144
1/23/2019 10:40,,8.999173034,99,B,64.92067719
1/23/2019 10:45,,9.005396209,99,B,64.72599792
1/23/2019 10:50,,9.011619384,99,B,64.53022003
1/23/2019 10:55,,9.017842559,99,B,64.3292923
1/23/2019 11:00,250.753,9.008829421,99,B,64.10101318
1/23/2019 11:05,,8.994791532,99,B,63.86038589
1/23/2019 11:10,,8.980753644,99,B,63.60976028
1/23/2019 11:15,,8.966715755,99,B,63.35227203
1/23/2019 11:20,,8.952677867,99,B,63.08776093
1/23/2019 11:25,,8.938639978,99,B,62.81882858
1/23/2019 11:30,,8.92460209,99,B,62.54664612
1/23/2019 11:35,,8.910564201,99,B,62.27249527
1/23/2019 11:40,,8.896526313,99,B,61.99528122
1/23/2019 11:45,,8.882488424,99,B,61.70531845
1/23/2019 11:50,,8.868450536,99,B,61.42774582
1/23/2019 11:55,,8.854412647,99,B,61.14646149
1/23/2019 12:00,252.21625,8.825138446,99,B,60.84304047
1/23/2019 12:05,,8.787616358,99,B,60.53156662
1/23/2019 12:10,,8.750094271,99,B,60.23194885
1/23/2019 12:15,,8.712572183,99,B,59.94156647
1/23/2019 12:20,,8.675050096,99,B,59.63694763
1/23/2019 12:25,,8.637528008,99,B,59.33987808
1/23/2019 12:30,,8.60000592,99,B,58.43516159
1/23/2019 12:35,,8.562483833,99,B,58.25024796
1/23/2019 12:40,,8.524961745,99,B,58.07552338
1/23/2019 12:45,,8.487439658,99,B,57.92288971
1/23/2019 12:50,,8.44991757,99,B,57.78610229
1/23/2019 12:55,,8.412395483,99,B,57.65108871
1/23/2019 13:00,252.3842222,8.359637082,99,B,57.51600647
1/23/2019 13:05,,8.318170656,99,B,61.5365181
1/23/2019 13:10,,8.27670423,99,B,61.33073807
1/23/2019 13:15,,8.235237804,99,B,61.1250267
1/23/2019 13:20,,8.193771378,99,B,60.87724304
1/23/2019 13:25,,8.152304952,99,B,60.62285233
1/23/2019 13:30,,8.110838526,99,B,60.36953735
1/23/2019 13:35,,8.0693721,99,B,60.11037445
1/23/2019 13:40,,8.027905674,99,B,59.85551071
1/23/2019 13:45,,7.986439248,99,B,59.59857178
1/23/2019 13:50,,7.944972822,99,B,59.32360077
1/23/2019 13:55,,7.903506396,99,B,59.05464172
1/23/2019 14:00,245.738625,7.846803657,99,B,58.69205475
1/23/2019 14:05,,7.840234141,99,B,58.67416763
1/23/2019 14:10,,7.833664625,99,B,58.64525986
1/23/2019 14:15,,7.827095109,99,B,58.60023117
1/23/2019 14:20,,7.820525594,99,B,58.54536438
1/23/2019 14:25,,7.813956078,99,B,58.56056213
1/23/2019 14:30,,7.807386562,99,B,58.57772064
1/23/2019 14:35,,7.800817046,99,B,58.56987381
1/23/2019 14:40,,7.794247531,99,B,58.54661179
1/23/2019 14:45,,7.787678015,99,B,58.48885727
1/23/2019 14:50,,7.781108499,99,B,58.41263199
1/23/2019 14:55,,7.774538983,99,B,51.07787323
1/23/2019 15:00,237.398625,7.752733155,99,B,50.84145737
1/23/2019 15:05,,7.746697625,99,B,50.7582016
1/23/2019 15:10,,7.740662096,99,B,50.66307831
1/23/2019 15:15,,7.734626567,99,B,50.55094528
1/23/2019 15:20,,7.728591038,99,B,50.42995834
1/23/2019 15:25,,7.722555509,99,B,50.30501556
1/23/2019 15:30,,7.71651998,99,B,50.1789856
1/23/2019 15:35,,7.710484451,99,B,50.04970551
1/23/2019 15:40,,7.704448921,99,B,49.91496277
1/23/2019 15:45,,7.698413392,99,B,49.7865181
1/23/2019 15:50,,7.692377863,99,B,49.65560532
1/23/2019 15:55,,7.686342334,99,B,49.48429489
1/23/2019 16:00,226.03575,7.665070492,99,B,49.20845032
1/23/2019 16:05,,7.70855693,99,B,49.64767456
1/23/2019 16:10,,7.752043369,99,B,50.05336761
1/23/2019 16:15,,7.795529807,99,B,57.06121826
1/23/2019 16:20,,7.839016245,99,B,57.28913116
1/23/2019 16:25,,7.882502684,99,B,57.53094482
1/23/2019 16:30,,7.925989122,99,B,57.7844696
1/23/2019 16:35,,7.96947556,99,B,58.04309082
1/23/2019 16:40,,8.012961999,99,B,58.31819916
1/23/2019 16:45,,8.056448437,99,B,58.64749908
1/23/2019 16:50,,8.099934875,99,B,58.99456024
1/23/2019 16:55,,8.143421314,99,B,59.3500824
1/23/2019 17:00,231.202375,8.171671439,99,B,59.58524704
1/23/2019 17:05,,8.203635194,99,B,59.86502075
1/23/2019 17:10,,8.235598948,99,B,60.1475296
1/23/2019 17:15,,8.267562702,99,B,60.44054413
1/23/2019 17:20,,8.299526457,99,B,60.73740387
1/23/2019 17:25,,8.331490211,99,B,61.03814697
1/23/2019 17:30,,8.363453965,99,B,61.34830475
1/23/2019 17:35,,8.39541772,99,B,61.66345596
1/23/2019 17:40,,8.427381474,99,B,61.98757935
1/23/2019 17:45,,8.459345228,99,B,62.35165787
1/23/2019 17:50,,8.491308983,99,B,62.71996307
1/23/2019 17:55,,8.523272737,99,B,63.09008789
1/23/2019 18:00,238.406625,8.540000179,99,B,63.31050873
1/23/2019 18:05,,8.528481127,99,B,63.27676392
1/23/2019 18:10,,8.516962076,99,B,63.2971611
1/23/2019 18:15,,8.505443025,99,B,63.31509018
1/23/2019 18:20,,8.493923974,99,B,63.33605194
1/23/2019 18:25,,8.482404923,99,B,63.36448669
1/23/2019 18:30,,8.470885871,99,B,63.39633942
1/23/2019 18:35,,8.45936682,99,B,63.4497757
1/23/2019 18:40,,8.447847769,99,B,63.50557327
1/23/2019 18:45,,8.436328718,99,B,63.53747177
1/23/2019 18:50,,8.424809667,99,B,63.57027435
1/23/2019 18:55,,8.413290615,99,B,63.58924484
1/23/2019 19:00,244.6301111,8.386535252,99,B,63.3868103
1/23/2019 19:05,,8.445782213,99,B,63.86297607
1/23/2019 19:10,,8.505029175,99,B,64.30960083
1/23/2019 19:15,,8.564276137,99,B,64.70368958
1/23/2019 19:20,,8.623523098,99,B,63.8022728
1/23/2019 19:25,,8.68277006,99,B,64.35743713
1/23/2019 19:30,,8.742017022,99,B,64.85832214
1/23/2019 19:35,,8.801263983,99,B,65.29017639
1/23/2019 19:40,,8.860510945,99,B,65.74337769
1/23/2019 19:45,,8.919757907,99,B,66.18229675
1/23/2019 19:50,,8.979004869,99,B,66.59827423
1/23/2019 19:55,,9.03825183,99,B,67.01560974
1/23/2019 20:00,241.565375,9.082262479,99,B,67.33940125
1/23/2019 20:05,,9.114153357,99,B,67.53318024
1/23/2019 20:10,,9.146044234,99,B,67.70484161
1/23/2019 20:15,,9.177935111,99,B,67.83306122
1/23/2019 20:20,,9.209825988,99,B,67.94216919
1/23/2019 20:25,,9.241716866,99,B,68.0370636
1/23/2019 20:30,,9.273607743,99,B,68.1190567
1/23/2019 20:35,,9.30549862,99,B,68.18663025
1/23/2019 20:40,,9.337389497,99,B,68.24015808
1/23/2019 20:45,,9.369280375,99,B,68.2975235
1/23/2019 20:50,,9.401171252,99,B,68.36752319
1/23/2019 20:55,,9.433062129,99,B,68.42592621
1/23/2019 21:00,243.4125,9.449716694,99,B,68.32048035
1/23/2019 21:05,,9.551939088,99,B,67.35955811
1/23/2019 21:10,,9.654161482,99,B,68.26163483
1/23/2019 21:15,,9.756383876,99,B,69.18251801
1/23/2019 21:20,,9.85860627,99,B,70.11091614
1/23/2019 21:25,,9.960828664,99,B,71.06530762
1/23/2019 21:30,,10.06305106,99,B,72.05987549
1/23/2019 21:35,,10.16527345,99,B,73.05451965
1/23/2019 21:40,,10.26749585,99,B,74.06030273
1/23/2019 21:45,,10.36971824,99,B,75.08889771
1/23/2019 21:50,,10.47194063,99,B,76.0761795
1/23/2019 21:55,,10.57416303,99,B,82.929245
1/23/2019 22:00,248.50775,10.66114911,99,B,83.72505188
1/23/2019 22:05,,10.774687,99,B,84.74897766
1/23/2019 22:10,,10.8882249,99,B,85.74050903
1/23/2019 22:15,,11.00176279,99,B,86.74465942
1/23/2019 22:20,,11.11530068,99,B,87.71824646
1/23/2019 22:25,,11.22883858,99,B,88.5485611
1/23/2019 22:30,,11.34237647,99,B,89.09016418
1/23/2019 22:35,,11.45591436,99,B,89.57936859
1/23/2019 22:40,,11.56945226,99,B,90.08618164
1/23/2019 22:45,,11.68299015,99,B,90.57711792
1/23/2019 22:50,,11.79652805,99,B,91.05548096
1/23/2019 22:55,,11.91006594,99,B,91.45285034
1/23/2019 23:00,256.65575,12.00836752,99,B,91.748703
1/23/2019 23:05,,11.99386204,99,B,91.34159851
1/23/2019 23:10,,11.97935655,99,B,90.73384094
1/23/2019 23:15,,11.96485107,99,B,90.08552551
1/23/2019 23:20,,11.95034558,99,B,89.44689941
1/23/2019 23:25,,11.9358401,99,B,88.82389832
1/23/2019 23:30,,11.92133461,99,B,88.18948364
1/23/2019 23:35,,11.90682913,99,B,87.58882141
1/23/2019 23:40,,11.89232364,99,B,86.97883606
1/23/2019 23:45,,11.87781816,99,B,86.30126953
1/23/2019 23:50,,11.86331267,99,B,85.61325836
1/23/2019 23:55,,11.84880719,99,B,84.9150238
